Name,Class
IMG20250801103248,Healthy
IMG20250801103254,Healthy
IMG20250801103259,Healthy
IMG20250801103313,Healthy
IMG20250801103412,Mites
IMG20250801103432,
IMG20250801103437,Healthy
IMG20250801103447,Healthy
IMG20250801103452,Healthy
IMG20250801103535,Healthy
IMG20250801103540,Healthy
IMG20250801103625,Borer
IMG20250801103640,Healthy
IMG20250801103657,Anthracnose
IMG20250801103726,Anthracnose
IMG20250801103741,Mites
IMG20250801103816,Healthy
IMG20250801103827,Healthy
IMG20250801104320,Borer
IMG20250801104325,Borer
IMG20250801104337,Borer
IMG20250801104341,Borer
IMG20250801104447,Healthy
IMG20250801104450,Healthy
IMG20250801104457,
IMG20250801104502,Healthy
IMG20250801104505,Healthy
IMG20250801104529,Healthy
IMG20250801104542,Healthy
IMG20250801104546,Healthy
IMG20250801104558,Healthy
IMG20250801104605,Healthy
IMG20250801104621,Healthy
IMG20250801104641,Canker
IMG20250801104647,Canker
IMG20250801104653,Canker
IMG20250801104657,Healthy
IMG20250801104715,Canker
IMG20250801104718,Canker
IMG20250801104731,Healthy
IMG20250801104753,Canker
IMG20250801104821,Canker
IMG20250801104829,Healthy
IMG20250801104911,Healthy
IMG20250801104925,Healthy
IMG20250801104928,Healthy
IMG20250801104951,Healthy
IMG20250801105019,Healthy
IMG20250801105028,Healthy
IMG20250801105036,Healthy
IMG20250801105101,Canker
IMG20250801105116,Healthy
IMG20250801105353,Borer
IMG20250801105357,Borer
IMG20250801105401,Borer
IMG20250801105544,
IMG20250801105557,Healthy
IMG20250801105623,Healthy
IMG20250801105627,Borer
IMG20250801105639,Healthy
IMG20250801105655,Healthy
IMG20250801105658,Healthy
IMG20250801105704,Healthy
IMG20250801105710,Healthy
IMG20250801105712,Canker
IMG20250801105731,Healthy
IMG20250801105734,Healthy
IMG20250801105749,Healthy
IMG20250801105751,Healthy
IMG20250801105755,Healthy
IMG20250801105841,Healthy
IMG20250801105907,Anthracnose
IMG20250801105946,Healthy
IMG20250801105953,
IMG20250801110015,
IMG20250801110018,Borer
IMG20250801110026,
IMG20250801110033,Healthy
IMG20250801110100,Healthy
IMG20250801110154,Healthy
IMG20250801110245,Healthy
IMG20250801110307,Mites
IMG20250801110321,Mites
IMG20250801110337,Healthy
IMG20250801110426,Anthracnose
IMG20250801110431,
IMG20250801110439,Canker
IMG20250801110444,Mites
IMG20250801110506,Mites
IMG20250801110510,Mites
IMG20250801110514,Mites
IMG20250802082729,Healthy
IMG20250802082754,Healthy
IMG20250802082804,Healthy
IMG20250802082811,Healthy
IMG20250802082824,Healthy
IMG20250802082833,Healthy
IMG20250802082844,Healthy
IMG20250802082909,Healthy
IMG20250802082925,Healthy
IMG20250802082931,Healthy
IMG20250802082938,Healthy
IMG20250802082951,Healthy
IMG20250802082958,Healthy
IMG20250802083005,Healthy
IMG20250802083014,Healthy
IMG20250802083036,Mites
IMG20250802083053,
IMG20250802083110,Mites
IMG20250802083115,Healthy
IMG20250802083142,Healthy
IMG20250802083154,Healthy
IMG20250802083207,Healthy
IMG20250802083232,Healthy
IMG20250802083237,Healthy
IMG20250802083244,Healthy
IMG20250802083252,Healthy
IMG20250802083302,Healthy
IMG20250802083315,Healthy
IMG20250802083358,Healthy
IMG20250802083450,Canker
IMG20250802083455,
IMG20250802083500,Anthracnose
IMG20250802083509,Mites
IMG20250802083512,Mites
IMG20250802083516,Mites
IMG20250802083537,Borer
IMG20250802083541,Mites
IMG20250802083554,Healthy
IMG20250802083559,Healthy
IMG20250802083646,Mites
IMG20250802083652,Mites
IMG20250802083656,Mites
IMG20250802083700,Mites
IMG20250802083704,Mites
IMG20250802083709,Mites
IMG20250802083814,Healthy
IMG20250802083829,Healthy
IMG20250802083856,Healthy
IMG20250802083900,Healthy
IMG20250802083919,Healthy
IMG20250802083931,Healthy
IMG20250802083939,Healthy
IMG20250802084004,
IMG20250802084009,
IMG20250802084017,Healthy
IMG20250802084024,Healthy
IMG20250802084038,Healthy
IMG20250802084048,Healthy
IMG20250802084117,Healthy
IMG20250802084203,Mites
IMG20250802084207,Mites
IMG20250802084211,
IMG20250802084216,Mites
IMG20250802084237,Borer
IMG20250802084244,Borer
IMG20250802084249,Borer
IMG20250802084305,Borer
IMG20250802084416,Mites
IMG20250802084423,Mites
IMG20250802084426,Mites
IMG20250802084430,Mites
IMG20250802084433,Mites
IMG20250802084439,Mites
IMG20250802084443,Mites
IMG20250802084448,
IMG20250802084452,Mites
IMG20250802084502,Mites
IMG20250802084508,Mites
IMG20250802084526,Mites
IMG20250802084533,
IMG20250802084537,
IMG20250802084602,Mites
IMG20250802084608,Mites
IMG20250802084612,
IMG20250802085745,Mites
IMG20250802085749,Mites
IMG20250802085753,
IMG20250802085804,Healthy
IMG20250802085816,
IMG20250802085835,
IMG20250802085915,Healthy
IMG20250802085922,Healthy
IMG20250802085946,Healthy
IMG20250802085951,Healthy
IMG20250802085955,Healthy
IMG20250802090002,Healthy
IMG20250802090005,Healthy
IMG20250802090013,Healthy
IMG20250802090021,Healthy
IMG20250802090024,Healthy
IMG20250802090027,Healthy
IMG20250802090037,Healthy
IMG20250802090109,Healthy
IMG20250802090154,Healthy
IMG20250802090200,
IMG20250802090220,Healthy
IMG20250802090225,Borer
IMG20250802090229,Borer
IMG20250802090344,Borer
IMG20250802090351,Borer
IMG20250802090357,Borer
IMG20250802090406,Borer
IMG20250802090426,Borer
IMG20250802090522,Borer
IMG20250802090528,Borer
IMG20250802090536,Borer
IMG20250802090559,Borer
IMG20250802090606,Borer
IMG20250802090620,Borer
IMG20250802100527,
IMG20250802100537,Healthy
IMG20250802100540,Healthy
IMG20250802100551,Healthy
IMG20250802100554,Healthy
IMG20250802100557,Healthy
IMG20250802100610,Healthy
IMG20250802100637,Healthy
IMG20250802100642,Healthy
IMG20250802100702,Healthy
IMG20250802100705,Healthy
IMG20250802100709,Healthy
IMG20250802100728,Healthy
IMG20250802100740,Healthy
IMG20250802100747,Healthy
IMG20250802100808,Healthy
IMG20250802100826,Healthy
IMG20250802100859,
IMG20250802100910,
IMG20250802100932,
IMG20250802100948,Healthy
IMG20250802100957,Healthy
IMG20250802101013,Healthy
IMG20250802101037,Healthy
IMG20250802101051,Healthy
IMG20250802101122,Healthy
IMG20250802101146,Mites
IMG20250802101149,
IMG20250802101210,Healthy
IMG20250802101220,Healthy
IMG20250802101332,Healthy
IMG20250802101340,
IMG20250802101347,Healthy
IMG20250802101351,Healthy
IMG20250802101404,Healthy
IMG20250802101416,Healthy
IMG20250802101419,Healthy
IMG20250802101424,Healthy
IMG20250802101438,Healthy
IMG20250802101459,Healthy
IMG20250802101509,Healthy
IMG20250802101516,Healthy
IMG20250802101524,Healthy
IMG20250802101532,Healthy
IMG20250802101539,
IMG20250802101549,Healthy
IMG20250802101557,
IMG20250802101603,
IMG20250802101618,Healthy
IMG20250802101620,Healthy
IMG20250802101622,Healthy
IMG20250802101625,Healthy
IMG20250802101647,Healthy
IMG20250802101653,Healthy
IMG20250802101710,Healthy
IMG20250802101715,Healthy
IMG20250802101724,Healthy
IMG20250802101729,Healthy
IMG20250802101734,Healthy
IMG20250802101743,Healthy
IMG20250802101752,Healthy
IMG20250802101758,Healthy
IMG20250802101807,Healthy
IMG20250802101817,Healthy
IMG20250802101819,Healthy
IMG20250802101821,Healthy
IMG20250802101826,
IMG20250802101835,Healthy
IMG20250802101842,Healthy
IMG20250802101844,Healthy
IMG20250802101901,Healthy
IMG20250802101905,Healthy
IMG20250802101914,Healthy
IMG20250802101917,Healthy
IMG20250802101926,Healthy
IMG20250802102006,Borer
IMG20250802102010,Borer
IMG20250802102014,Borer
IMG20250802102021,Mites
IMG20250802102026,Mites
IMG20250802102032,Mites
IMG20250802102036,Mites
IMG20250802102041,Mites
IMG20250802102045,Mites
IMG20250802102101,Healthy
IMG20250802102124,
IMG20250802102131,
IMG20250802102138,Healthy
IMG20250802102213,Healthy
IMG20250802102216,Healthy
IMG20250802102254,
IMG20250802102303,
IMG20250802102309,Healthy
IMG20250802102313,Healthy
IMG20250802102326,Healthy
IMG20250802102332,Healthy
IMG20250802102339,
IMG20250802102356,Healthy
IMG20250802102401,Healthy
IMG20250802102408,Healthy
IMG20250802102412,Healthy
IMG20250802102500,
IMG20250802102506,Healthy
IMG20250802102548,Healthy
IMG20250802102612,
IMG20250802102623,Canker
IMG20250802102655,Healthy
IMG20250802102949,Borer
IMG20250802102959,Borer
IMG20250802103041,Borer
IMG20250802103054,Borer
IMG20250802103102,Borer
IMG20250802103123,Canker
IMG20250802103133,Healthy
IMG20250802103209,Healthy
IMG20250802103227,Healthy
IMG20250802103241,Healthy
IMG20250802103457,Healthy
IMG20250802103504,Healthy
IMG20250802103510,Healthy
IMG20250802103523,Healthy
IMG20250802103529,Healthy
IMG20250802103536,Healthy
IMG20250802103539,Healthy
IMG20250802103542,Healthy
IMG20250802103546,Healthy
IMG20250802103558,Healthy
IMG20250802103606,Healthy
IMG20250802103615,Healthy
IMG20250802103624,Healthy
IMG20250802103634,Healthy
IMG20250802103649,Healthy
IMG20250802103657,Healthy
IMG20250802103702,Healthy
IMG20250802103706,Healthy
IMG20250802103717,Healthy
IMG20250802103751,Healthy
IMG20250802103756,Healthy
IMG20250802103819,Healthy
IMG20250802103832,
IMG20250802103837,Mites
IMG20250802103842,Healthy
IMG20250802103852,Healthy
IMG20250802103909,Healthy
IMG20250802103912,Healthy
IMG20250802103919,Healthy
IMG20250802103926,Healthy
IMG20250802103930,Healthy
IMG20250802103947,Healthy
IMG20250802104000,Healthy
IMG20250802104010,Healthy
IMG20250802104031,Mites
IMG20250802104040,
IMG20250802104047,Healthy
IMG20250802104051,Healthy
IMG20250802104105,Healthy
IMG20250802104108,Healthy
IMG20250802104118,Healthy
IMG20250802104139,Healthy
IMG20250802104207,Healthy
IMG20250802104222,Canker
IMG20250802104245,Healthy
IMG20250802104304,Healthy
IMG20250802104329,Healthy
IMG20250802104348,Healthy
IMG20250802104351,Canker
IMG20250802104357,Healthy
IMG20250802104406,Healthy
IMG20250802104411,Healthy
IMG20250802104434,Healthy
IMG20250802104459,Mites
IMG20250802104513,Healthy
IMG20250802104528,Healthy
IMG20250802104540,Canker
IMG20250802104550,Canker
IMG20250802104641,Healthy
IMG20250802104708,Healthy
IMG20250802104808,Anthracnose
IMG20250802104856,Anthracnose
IMG20250802104900,Anthracnose
IMG20250802104905,Anthracnose
IMG20250802104914,Healthy
IMG20250802104918,Healthy
IMG20250802104926,Healthy
IMG20250802105332,Mites
IMG20250802105351,Healthy
IMG20250802105431,Healthy
IMG20250802105701,Borer
IMG20250802105706,Borer
IMG20250802105712,Borer
IMG20250802105732,Borer
IMG20250802105816,Borer
IMG20250802105823,Borer
IMG20250802105835,Borer
IMG20250802105845,Borer
IMG20250802105906,Healthy
IMG20250802105933,Healthy
IMG20250802105956,
IMG20250802110026,Healthy
IMG20250802110038,Healthy
IMG20250802110049,Healthy
IMG20250802110117,Healthy
IMG20250802110121,Healthy
IMG20250802110138,Healthy
IMG20250802110155,
IMG20250802110211,Healthy
IMG20250802110229,Healthy
IMG20250802110242,Healthy
IMG20250802110249,
IMG20250802110345,Borer
IMG20250802110349,
IMG20250802110411,Healthy
IMG20250802110426,Healthy
IMG20250802110536,Anthracnose
IMG20250802110540,Anthracnose
IMG20250802110544,Anthracnose
IMG20250802110547,Anthracnose
IMG20250802110557,Anthracnose
IMG20250802110608,
IMG20250802110612,Anthracnose
IMG20250802110625,Healthy
IMG20250802110651,Anthracnose
IMG20250802110729,Borer
IMG20250802110733,Mites
IMG20250802110736,Mites
IMG20250802110816,Borer
IMG20250802110824,Borer
IMG20250802110829,Mites
IMG20250802110834,Borer
IMG20250802110840,Borer
IMG20250802110856,Borer
IMG20250802110900,
IMG20250802110905,Borer
IMG20250802110919,
IMG20250802110938,Healthy
IMG20250802110953,
IMG20250802111001,
IMG20250802111010,Healthy
IMG20250802111019,Healthy
IMG20250802111030,Healthy
IMG20250802111035,
IMG20250802111040,Anthracnose
IMG20250802111055,Healthy
IMG20250802111100,Healthy
IMG20250802111139,Healthy
IMG20250802111146,Healthy
IMG20250802111202,Healthy
IMG20250802111238,Borer
IMG20250802111258,Borer
IMG20250802111303,Borer
IMG20250802111330,Borer
IMG20250802111335,Borer
IMG20250802111349,Borer
IMG20250802111718,Borer
IMG20250802111723,Borer
IMG20250802111727,Borer
IMG20250802111751,Borer
IMG20250802111756,Borer
IMG20250802111831,Borer
IMG20250802111836,Borer
IMG20250802111842,Borer
IMG20250802111846,Borer
IMG20250802111915,Borer
IMG20250802111924,Mites
IMG20250802111929,Mites
IMG20250802111934,Borer
IMG20250802112002,Healthy
IMG20250802112014,Healthy
IMG20250802112039,Healthy
IMG20250802112120,
IMG20250802112157,Mites
IMG20250802112202,Mites
IMG20250802112206,Mites
IMG20250802112212,Mites
IMG20250802112220,Mites
IMG20250802112224,Mites
IMG20250802112227,
IMG20250802112234,Mites
IMG20250802112257,Mites
IMG20250802112324,
IMG20250802112352,Healthy
IMG20250802112410,Borer
IMG20250802112428,Healthy
IMG20250802112449,Healthy
IMG20250802112455,Healthy
IMG20250802112505,Healthy
IMG20250802112523,
IMG20250802112538,Healthy
IMG20250802112553,
IMG20250802112602,Healthy
IMG20250802112631,Healthy
IMG20250802112639,
IMG20250802112648,Healthy
IMG20250802112710,Healthy
IMG20250802112715,Healthy
IMG20250802112731,Healthy
IMG20250802112734,Healthy
IMG20250802112806,Healthy
IMG20250802112811,Healthy
IMG20250802112815,Healthy
IMG20250802112821,Healthy
IMG20250802112830,Healthy
IMG20250802112841,Healthy
IMG20250802112901,
IMG20250802112910,Healthy
IMG20250802112920,Healthy
